route_id_old_old,route_id_old,route_id,direction_id,stop_id,stop_sequence,station_name,route_id_direction_id_stop_sequence
29,2000029110,20000291110,1,424128201000401,15,GOLFE OLÍMPICO,20000291110_1_15
29,2000029110,20000291110,1,424128201000301,16,INTERLAGOS,20000291110_1_16
29,2000029110,20000291110,1,424128201000201,17,PEDRA DE ITAÚNA,20000291110_1_17
29,2000029110,20000291110,1,424128201000101,18,PONTÕES/BARRA SUL,20000291110_1_18
29,2000029110,20000291110,1,424132201001301,19,SALVADOR ALLENDE,20000291110_1_19
31,2000031140,20000311140,2,424128201001091,1,TERMINAL ALVORADA,20000311140_2_1
31,2000031140,20000311140,2,315083203000371,2,MADUREIRA MANACÉIA,20000311140_2_2
31,2000031140,20000311140,2,314073203000271,3,VICENTE DE CARVALHO,20000311140_2_3
31,2000031140,20000311140,1,314073203000272,1,VICENTE DE CARVALHO,20000311140_1_1
31,2000031140,20000311140,1,315083203000372,2,MADUREIRA MANACÉIA,20000311140_1_2
31,2000031140,20000311140,1,424128201001092,3,TERMINAL ALVORADA,20000311140_1_3
35,2000035110,20000351110,1,424128201001099,1,TERMINAL ALVORADA,20000351110_1_1
35,2000035110,20000351110,1,424128203000101,2,LOURENÇO JORGE,20000351110_1_2
35,2000035110,20000351110,1,424128203000201,3,AEROPORTO DE JACAREPAGUÁ,20000351110_1_3
35,2000035110,20000351110,1,424128203000301,4,VIA PARQUE,20000351110_1_4
35,2000035110,20000351110,1,416115203000101,5,CENTRO METROPOLITANO,20000351110_1_5
35,2000035110,20000351110,1,416115203000201,6,REDE SARAH,20000351110_1_6
35,2000035110,20000351110,1,424128203000401,7,RIO 2,20000351110_1_7
35,2000035110,20000351110,1,416115203000301,8,PEDRO CORREIA,20000351110_1_8
35,2000035110,20000351110,1,416119203000101,9,CURICICA,20000351110_1_9
35,2000035110,20000351110,1,416119203000201,10,PRAÇA DO BANDOLIM,20000351110_1_10
35,2000035110,20000351110,1,416119203000301,11,ARROIO PAVUNA,20000351110_1_11
35,2000035110,20000351110,1,416115203000401,12,VILA SAPÊ,20000351110_1_12
35,2000035110,20000351110,1,416115203000501,13,RECANTO DAS PALMEIRAS,20000351110_1_13
35,2000035110,20000351110,1,416122203000101,14,DIVINA PROVIDÊNCIA,20000351110_1_14
35,2000035110,20000351110,1,416122203000301,15,MERCK,20000351110_1_15
35,2000035110,20000351110,1,416122203000401,16,ANDRÉ ROCHA,20000351110_1_16
35,2000035110,20000351110,1,416122203000501,17,TAQUARA,20000351110_1_17
35,2000035110,20000351110,1,416122203000601,18,ARACY CABRAL,20000351110_1_18
35,2000035110,20000351110,1,416123203000101,19,TANQUE,20000351110_1_19
35,2000035110,20000351110,1,416124203000101,20,IPASE,20000351110_1_20
35,2000035110,20000351110,1,416124203000201,21,PRAÇA SECA,20000351110_1_21
35,2000035110,20000351110,1,416124203000301,22,CAPITÃO MENEZES,20000351110_1_22
35,2000035110,20000351110,1,315078203000101,23,PINTO TELES,20000351110_1_23
35,2000035110,20000351110,1,315083203000101,24,CAMPINHO,20000351110_1_24
35,2000035110,20000351110,1,315083203000299,25,TERMINAL MADUREIRA – PAULO DA PORTELA,20000351110_1_25
35,2000035110,20000351110,2,315083203000299,1,TERMINAL MADUREIRA – PAULO DA PORTELA,20000351110_2_1
35,2000035110,20000351110,2,315083203000101,2,CAMPINHO,20000351110_2_2
35,2000035110,20000351110,2,315078203000101,3,PINTO TELES,20000351110_2_3
35,2000035110,20000351110,2,416124203000301,4,CAPITÃO MENEZES,20000351110_2_4
35,2000035110,20000351110,2,416124203000201,5,PRAÇA SECA,20000351110_2_5
35,2000035110,20000351110,2,416124203000101,6,IPASE,20000351110_2_6
35,2000035110,20000351110,2,416123203000101,7,TANQUE,20000351110_2_7
35,2000035110,20000351110,2,416122203000601,8,ARACY CABRAL,20000351110_2_8
35,2000035110,20000351110,2,416122203000501,9,TAQUARA,20000351110_2_9
35,2000035110,20000351110,2,416122203000401,10,ANDRÉ ROCHA,20000351110_2_10
35,2000035110,20000351110,2,416122203000301,11,MERCK,20000351110_2_11
35,2000035110,20000351110,2,416122203000101,12,DIVINA PROVIDÊNCIA,20000351110_2_12
35,2000035110,20000351110,2,416115203000501,13,RECANTO DAS PALMEIRAS,20000351110_2_13
35,2000035110,20000351110,2,416115203000401,14,VILA SAPÊ,20000351110_2_14
35,2000035110,20000351110,2,416119203000301,15,ARROIO PAVUNA,20000351110_2_15
35,2000035110,20000351110,2,416119203000201,16,PRAÇA DO BANDOLIM,20000351110_2_16
35,2000035110,20000351110,2,416119203000101,17,CURICICA,20000351110_2_17
35,2000035110,20000351110,2,416115203000301,18,PEDRO CORREIA,20000351110_2_18
35,2000035110,20000351110,2,424128203000401,19,RIO 2,20000351110_2_19
35,2000035110,20000351110,2,416115203000201,20,REDE SARAH,20000351110_2_20
35,2000035110,20000351110,2,416115203000101,21,CENTRO METROPOLITANO,20000351110_2_21
35,2000035110,20000351110,2,424128203000301,22,VIA PARQUE,20000351110_2_22
35,2000035110,20000351110,2,424128203000201,23,AEROPORTO DE JACAREPAGUÁ,20000351110_2_23
35,2000035110,20000351110,2,424128203000101,24,LOURENÇO JORGE,20000351110_2_24
35,2000035110,20000351110,2,424128201001099,25,TERMINAL ALVORADA,20000351110_2_25
35A,200035A110,200035A1110,1,315083203000292,1,TERMINAL MADUREIRA – PAULO DA PORTELA,200035A1110_1_1
35A,200035A110,200035A1110,1,315083203000172,2,CAMPINHO,200035A1110_1_2
35A,200035A110,200035A1110,1,315078203000172,3,PINTO TELES,200035A1110_1_3
35A,200035A110,200035A1110,1,416124203000372,4,CAPITÃO MENEZES,200035A1110_1_4
35A,200035A110,200035A1110,1,416124203000272,5,PRAÇA SECA,200035A1110_1_5
35A,200035A110,200035A1110,1,416124203000172,6,IPASE,200035A1110_1_6
35A,200035A110,200035A1110,1,416123203000172,7,TANQUE,200035A1110_1_7
35A,200035A110,200035A1110,1,416122203000672,8,ARACY CABRAL,200035A1110_1_8
35A,200035A110,200035A1110,1,416122203000572,9,TAQUARA,200035A1110_1_9
35A,200035A110,200035A1110,1,416122203000472,10,ANDRÉ ROCHA,200035A1110_1_10
35A,200035A110,200035A1110,1,416122203000372,11,MERCK,200035A1110_1_11
35A,200035A110,200035A1110,1,416122203000172,12,DIVINA PROVIDÊNCIA,200035A1110_1_12
35A,200035A110,200035A1110,1,416115203000572,13,RECANTO DAS PALMEIRAS,200035A1110_1_13
35A,200035A110,200035A1110,1,416115203000472,14,VILA SAPÊ,200035A1110_1_14
35A,200035A110,200035A1110,1,416119203000372,15,ARROIO PAVUNA,200035A1110_1_15
35A,200035A110,200035A1110,1,416119203000272,16,PRAÇA DO BANDOLIM,200035A1110_1_16
35A,200035A110,200035A1110,1,416119203000172,17,CURICICA,200035A1110_1_17
35A,200035A110,200035A1110,1,416115203000372,18,PEDRO CORREIA,200035A1110_1_18
35A,200035A110,200035A1110,1,424128203000472,19,RIO 2,200035A1110_1_19
35A,200035A110,200035A1110,1,416115203000272,20,REDE SARAH,200035A1110_1_20
35A,200035A110,200035A1110,1,416115203000172,21,CENTRO METROPOLITANO,200035A1110_1_21
35A,200035A110,200035A1110,1,424128203000372,22,VIA PARQUE,200035A1110_1_22
35A,200035A110,200035A1110,1,424128203000272,23,AEROPORTO DE JACAREPAGUÁ,200035A1110_1_23
35A,200035A110,200035A1110,1,424128203000172,24,LOURENÇO JORGE,200035A1110_1_24
35A,200035A110,200035A1110,1,424128201001092,25,TERMINAL ALVORADA,200035A1110_1_25
35A,200035A110,200035A1110,1,424128201001172,26,BARRASHOPPING,200035A1110_1_26
35A,200035A110,200035A1110,1,424128201001372,27,PARQUE DAS ROSAS,200035A1110_1_27
35A,200035A110,200035A1110,1,424128201001472,28,RICARDO MARINHO,200035A1110_1_28
35A,200035A110,200035A1110,1,424128201001572,29,RIVIERA,200035A1110_1_29
35A,200035A110,200035A1110,1,424128201001672,30,AFRÂNIO COSTA,200035A1110_1_30
35A,200035A110,200035A1110,1,424128201001772,31,PAULO MALTA REZENDE,200035A1110_1_31
35A,200035A110,200035A1110,1,424128201001872,32,BOSQUE MARAPENDI,200035A1110_1_32
35A,200035A110,200035A1110,1,424128201001992,33,TERMINAL JARDIM OCEÂNICO,200035A1110_1_33
35A,200035A110,200035A1110,2,424128201001991,1,TERMINAL JARDIM OCEÂNICO,200035A1110_2_1
35A,200035A110,200035A1110,2,424128201001871,2,BOSQUE MARAPENDI,200035A1110_2_2
35A,200035A110,200035A1110,2,424128201001771,3,PAULO MALTA REZENDE,200035A1110_2_3
35A,200035A110,200035A1110,2,424128201001671,4,AFRÂNIO COSTA,200035A1110_2_4
35A,200035A110,200035A1110,2,424128201001571,5,RIVIERA,200035A1110_2_5
35A,200035A110,200035A1110,2,424128201001471,6,RICARDO MARINHO,200035A1110_2_6
35A,200035A110,200035A1110,2,424128201001371,7,PARQUE DAS ROSAS,200035A1110_2_7
35A,200035A110,200035A1110,2,424128201001171,8,BARRASHOPPING,200035A1110_2_8
35A,200035A110,200035A1110,2,424128201001091,9,TERMINAL ALVORADA,200035A1110_2_9
35A,200035A110,200035A1110,2,424128203000171,10,LOURENÇO JORGE,200035A1110_2_10
35A,200035A110,200035A1110,2,424128203000271,11,AEROPORTO DE JACAREPAGUÁ,200035A1110_2_11
35A,200035A110,200035A1110,2,424128203000371,12,VIA PARQUE,200035A1110_2_12
35A,200035A110,200035A1110,2,416115203000171,13,CENTRO METROPOLITANO,200035A1110_2_13
35A,200035A110,200035A1110,2,416115203000271,14,REDE SARAH,200035A1110_2_14
35A,200035A110,200035A1110,2,424128203000471,15,RIO 2,200035A1110_2_15
35A,200035A110,200035A1110,2,416115203000371,16,PEDRO CORREIA,200035A1110_2_16
35A,200035A110,200035A1110,2,416119203000171,17,CURICICA,200035A1110_2_17
35A,200035A110,200035A1110,2,416119203000271,18,PRAÇA DO BANDOLIM,200035A1110_2_18
35A,200035A110,200035A1110,2,416119203000371,19,ARROIO PAVUNA,200035A1110_2_19
35A,200035A110,200035A1110,2,416115203000471,20,VILA SAPÊ,200035A1110_2_20
35A,200035A110,200035A1110,2,416115203000571,21,RECANTO DAS PALMEIRAS,200035A1110_2_21
35A,200035A110,200035A1110,2,416122203000171,22,DIVINA PROVIDÊNCIA,200035A1110_2_22
35A,200035A110,200035A1110,2,416122203000371,23,MERCK,200035A1110_2_23
35A,200035A110,200035A1110,2,416122203000471,24,ANDRÉ ROCHA,200035A1110_2_24
35A,200035A110,200035A1110,2,416122203000571,25,TAQUARA,200035A1110_2_25
35A,200035A110,200035A1110,2,416122203000671,26,ARACY CABRAL,200035A1110_2_26
35A,200035A110,200035A1110,2,416123203000171,27,TANQUE,200035A1110_2_27
35A,200035A110,200035A1110,2,416124203000171,28,IPASE,200035A1110_2_28
35A,200035A110,200035A1110,2,416124203000271,29,PRAÇA SECA,200035A1110_2_29
35A,200035A110,200035A1110,2,416124203000371,30,CAPITÃO MENEZES,200035A1110_2_30
35A,200035A110,200035A1110,2,315078203000171,31,PINTO TELES,200035A1110_2_31
35A,200035A110,200035A1110,2,315083203000171,32,CAMPINHO,200035A1110_2_32
35A,200035A110,200035A1110,2,315083203000291,33,TERMINAL MADUREIRA – PAULO DA PORTELA,200035A1110_2_33
38,2000038110,20000381110,1,320104203000271,1,GALEÃO 1,20000381110_1_1
38,2000038110,20000381110,1,320105203000191,2,TERMINAL FUNDÃO,20000381110_1_2
38,2000038110,20000381110,1,330157203000171,3,MARÉ,20000381110_1_3
38,2000038110,20000381110,1,310041203000271,4,SANTA LUZIA,20000381110_1_4
38,2000038110,20000381110,1,310041203000171,5,CARDOSO DE MORAES,20000381110_1_5
38,2000038110,20000381110,1,310042203000171,6,OLARIA,20000381110_1_6
38,2000038110,20000381110,1,311043203000471,7,IBIAPINA,20000381110_1_7
38,2000038110,20000381110,1,311043203000371,8,PENHA 1,20000381110_1_8
38,2000038110,20000381110,1,311043203000171,9,PASTOR JOSÉ SANTOS,20000381110_1_9
38,2000038110,20000381110,1,311044203000371,10,GUAPORÉ,20000381110_1_10
38,2000038110,20000381110,1,311044203000271,11,PRAÇA DO CARMO,20000381110_1_11
38,2000038110,20000381110,1,311044203000171,12,PEDRO TAQUES,20000381110_1_12
38,2000038110,20000381110,1,314072203000171,13,VILA KOSMOS,20000381110_1_13
38,2000038110,20000381110,1,314073203000271,14,VICENTE DE CARVALHO,20000381110_1_14
38,2000038110,20000381110,1,314073203000171,15,MARAMBAIA,20000381110_1_15
38,2000038110,20000381110,1,315084203000171,16,VAZ LOBO,20000381110_1_16
38,2000038110,20000381110,1,315083203000671,17,VILA QUEIROZ,20000381110_1_17
38,2000038110,20000381110,1,315083203000571,18,OTAVIANO,20000381110_1_18
38,2000038110,20000381110,1,315083203000471,19,MERCADÃO,20000381110_1_19
38,2000038110,20000381110,1,315083203000371,20,MADUREIRA MANACÉIA,20000381110_1_20
38,2000038110,20000381110,1,315083203000171,21,CAMPINHO,20000381110_1_21
38,2000038110,20000381110,1,315078203000171,22,PINTO TELES,20000381110_1_22
38,2000038110,20000381110,1,416124203000371,23,CAPITÃO MENEZES,20000381110_1_23
38,2000038110,20000381110,1,416124203000271,24,PRAÇA SECA,20000381110_1_24
38,2000038110,20000381110,1,416124203000171,25,IPASE,20000381110_1_25
38,2000038110,20000381110,1,416123203000171,26,TANQUE,20000381110_1_26
38,2000038110,20000381110,1,416122203000671,27,ARACY CABRAL,20000381110_1_27
38,2000038110,20000381110,1,416122203000571,28,TAQUARA,20000381110_1_28
38,2000038110,20000381110,1,416122203000471,29,ANDRÉ ROCHA,20000381110_1_29
38,2000038110,20000381110,1,416122203000371,30,MERCK,20000381110_1_30
38,2000038110,20000381110,1,416122203000171,31,DIVINA PROVIDÊNCIA,20000381110_1_31
38,2000038110,20000381110,1,416115203000571,32,RECANTO DAS PALMEIRAS,20000381110_1_32
38,2000038110,20000381110,1,416115203000471,33,VILA SAPÊ,20000381110_1_33
38,2000038110,20000381110,1,416119203000371,34,ARROIO PAVUNA,20000381110_1_34
38,2000038110,20000381110,1,416119203000271,35,PRAÇA DO BANDOLIM,20000381110_1_35
38,2000038110,20000381110,1,416119203000171,36,CURICICA,20000381110_1_36
38,2000038110,20000381110,1,416115203000371,37,PEDRO CORREIA,20000381110_1_37
38,2000038110,20000381110,1,424128203000471,38,RIO 2,20000381110_1_38
38,2000038110,20000381110,1,416115203000271,39,REDE SARAH,20000381110_1_39
38,2000038110,20000381110,1,416115203000171,40,CENTRO METROPOLITANO,20000381110_1_40
38,2000038110,20000381110,1,424128203000371,41,VIA PARQUE,20000381110_1_41
38,2000038110,20000381110,1,424128203000271,42,AEROPORTO DE JACAREPAGUÁ,20000381110_1_42
38,2000038110,20000381110,1,424128203000171,43,LOURENÇO JORGE,20000381110_1_43
38,2000038110,20000381110,1,424128201001091,44,TERMINAL ALVORADA,20000381110_1_44
38,2000038110,20000381110,2,424128201001092,1,TERMINAL ALVORADA,20000381110_2_1
38,2000038110,20000381110,2,424128203000172,2,LOURENÇO JORGE,20000381110_2_2
38,2000038110,20000381110,2,424128203000272,3,AEROPORTO DE JACAREPAGUÁ,20000381110_2_3
38,2000038110,20000381110,2,424128203000372,4,VIA PARQUE,20000381110_2_4
38,2000038110,20000381110,2,416115203000172,5,CENTRO METROPOLITANO,20000381110_2_5
38,2000038110,20000381110,2,416115203000272,6,REDE SARAH,20000381110_2_6
38,2000038110,20000381110,2,424128203000472,7,RIO 2,20000381110_2_7
38,2000038110,20000381110,2,416115203000372,8,PEDRO CORREIA,20000381110_2_8
38,2000038110,20000381110,2,416119203000172,9,CURICICA,20000381110_2_9
38,2000038110,20000381110,2,416119203000272,10,PRAÇA DO BANDOLIM,20000381110_2_10
38,2000038110,20000381110,2,416119203000372,11,ARROIO PAVUNA,20000381110_2_11
38,2000038110,20000381110,2,416115203000472,12,VILA SAPÊ,20000381110_2_12
38,2000038110,20000381110,2,416115203000572,13,RECANTO DAS PALMEIRAS,20000381110_2_13
38,2000038110,20000381110,2,416122203000172,14,DIVINA PROVIDÊNCIA,20000381110_2_14
38,2000038110,20000381110,2,416122203000372,15,MERCK,20000381110_2_15
38,2000038110,20000381110,2,416122203000472,16,ANDRÉ ROCHA,20000381110_2_16
38,2000038110,20000381110,2,416122203000572,17,TAQUARA,20000381110_2_17
38,2000038110,20000381110,2,416122203000672,18,ARACY CABRAL,20000381110_2_18
38,2000038110,20000381110,2,416123203000172,19,TANQUE,20000381110_2_19
38,2000038110,20000381110,2,416124203000172,20,IPASE,20000381110_2_20
38,2000038110,20000381110,2,416124203000272,21,PRAÇA SECA,20000381110_2_21
38,2000038110,20000381110,2,416124203000372,22,CAPITÃO MENEZES,20000381110_2_22
38,2000038110,20000381110,2,315078203000172,23,PINTO TELES,20000381110_2_23
38,2000038110,20000381110,2,315083203000172,24,CAMPINHO,20000381110_2_24
38,2000038110,20000381110,2,315083203000372,25,MADUREIRA MANACÉIA,20000381110_2_25
38,2000038110,20000381110,2,315083203000472,26,MERCADÃO,20000381110_2_26
38,2000038110,20000381110,2,315083203000572,27,OTAVIANO,20000381110_2_27
38,2000038110,20000381110,2,315083203000672,28,VILA QUEIROZ,20000381110_2_28
38,2000038110,20000381110,2,315084203000172,29,VAZ LOBO,20000381110_2_29
38,2000038110,20000381110,2,314073203000172,30,MARAMBAIA,20000381110_2_30
38,2000038110,20000381110,2,314073203000272,31,VICENTE DE CARVALHO,20000381110_2_31
38,2000038110,20000381110,2,314072203000172,32,VILA KOSMOS,20000381110_2_32
38,2000038110,20000381110,2,311044203000172,33,PEDRO TAQUES,20000381110_2_33
38,2000038110,20000381110,2,311044203000272,34,PRAÇA DO CARMO,20000381110_2_34
38,2000038110,20000381110,2,311044203000372,35,GUAPORÉ,20000381110_2_35
38,2000038110,20000381110,2,311043203000172,36,PASTOR JOSÉ SANTOS,20000381110_2_36
38,2000038110,20000381110,2,311043203000272,37,PENHA 2,20000381110_2_37
38,2000038110,20000381110,2,311043203000472,38,IBIAPINA,20000381110_2_38
38,2000038110,20000381110,2,310042203000172,39,OLARIA,20000381110_2_39
38,2000038110,20000381110,2,310041203000172,40,CARDOSO DE MORAES,20000381110_2_40
38,2000038110,20000381110,2,310041203000272,41,SANTA LUZIA,20000381110_2_41
38,2000038110,20000381110,2,330157203000172,42,MARÉ,20000381110_2_42
38,2000038110,20000381110,2,320105203000191,43,TERMINAL FUNDÃO,20000381110_2_43
38,2000038110,20000381110,2,320104203000171,44,GALEÃO 2,20000381110_2_44
38,2000038110,20000381110,2,320104203000271,45,GALEÃO 1,20000381110_2_45
40A,200040A130,200040A1130,1,315083203000292,1,TERMINAL MADUREIRA – PAULO DA PORTELA,200040A1130_1_1
40A,200040A130,200040A1130,1,416124203000272,2,PRAÇA SECA,200040A1130_1_2
40A,200040A130,200040A1130,1,416123203000172,3,TANQUE,200040A1130_1_3
40A,200040A130,200040A1130,1,416122203000572,4,TAQUARA,200040A1130_1_4
40A,200040A130,200040A1130,1,416122203000282,5,SANTA EFIGÊNIA,200040A1130_1_5
40A,200040A130,200040A1130,1,416119203000172,6,CURICICA,200040A1130_1_6
40A,200040A130,200040A1130,1,424128203000472,7,RIO 2,200040A1130_1_7
40A,200040A130,200040A1130,1,424128203000372,8,VIA PARQUE,200040A1130_1_8
40A,200040A130,200040A1130,1,424128201001092,9,TERMINAL ALVORADA,200040A1130_1_9
40A,200040A130,200040A1130,2,424128201001091,1,TERMINAL ALVORADA,200040A1130_2_1
40A,200040A130,200040A1130,2,424128203000371,2,VIA PARQUE,200040A1130_2_2
40A,200040A130,200040A1130,2,424128203000471,3,RIO 2,200040A1130_2_3
40A,200040A130,200040A1130,2,416119203000171,4,CURICICA,200040A1130_2_4
40A,200040A130,200040A1130,2,416122203000281,5,SANTA EFIGÊNIA,200040A1130_2_5
40A,200040A130,200040A1130,2,416122203000571,6,TAQUARA,200040A1130_2_6
40A,200040A130,200040A1130,2,416123203000171,7,TANQUE,200040A1130_2_7
40A,200040A130,200040A1130,2,416124203000271,8,PRAÇA SECA,200040A1130_2_8
40A,200040A130,200040A1130,2,315083203000291,9,TERMINAL MADUREIRA – PAULO DA PORTELA,200040A1130_2_9
41,2000041130,20000411130,1,315083203000292,1,TERMINAL MADUREIRA – PAULO DA PORTELA,20000411130_1_1
41,2000041130,20000411130,1,315083203000172,2,CAMPINHO,20000411130_1_2
41,2000041130,20000411130,1,416124203000272,3,PRAÇA SECA,20000411130_1_3
41,2000041130,20000411130,1,416123203000172,4,TANQUE,20000411130_1_4
41,2000041130,20000411130,1,416122203000572,5,TAQUARA,20000411130_1_5
41,2000041130,20000411130,1,416122203000282,6,SANTA EFIGÊNIA,20000411130_1_6
41,2000041130,20000411130,1,416119203000172,7,CURICICA,20000411130_1_7
41,2000041130,20000411130,1,416115204000372,8,ASA BRANCA,20000411130_1_8
41,2000041130,20000411130,1,416115204000172,9,MORRO DO OUTEIRO,20000411130_1_9
41,2000041130,20000411130,1,424128204000372,10,RIO CENTRO,20000411130_1_10
41,2000041130,20000411130,1,424128204000272,11,OLOF PALME,20000411130_1_11
41,2000041130,20000411130,1,424132204000192,12,TERMINAL RECREIO,20000411130_1_12
41,2000041130,20000411130,2,424132204000191,1,TERMINAL RECREIO,20000411130_2_1
41,2000041130,20000411130,2,424128204000271,2,OLOF PALME,20000411130_2_2
41,2000041130,20000411130,2,424128204000371,3,RIO CENTRO,20000411130_2_3
41,2000041130,20000411130,2,416115204000171,4,MORRO DO OUTEIRO,20000411130_2_4
41,2000041130,20000411130,2,416115204000371,5,ASA BRANCA,20000411130_2_5
41,2000041130,20000411130,2,416119203000171,6,CURICICA,20000411130_2_6
41,2000041130,20000411130,2,416122203000281,7,SANTA EFIGÊNIA,20000411130_2_7
41,2000041130,20000411130,2,416122203000571,8,TAQUARA,20000411130_2_8
41,2000041130,20000411130,2,416123203000171,9,TANQUE,20000411130_2_9
41,2000041130,20000411130,2,416124203000271,10,PRAÇA SECA,20000411130_2_10
41,2000041130,20000411130,2,315083203000171,11,CAMPINHO,20000411130_2_11
41,2000041130,20000411130,2,315083203000291,12,TERMINAL MADUREIRA – PAULO DA PORTELA,20000411130_2_12
42A,200042A110,200042A1110,1,320104203000271,1,GALEÃO 1,200042A1110_1_1
42A,200042A110,200042A1110,1,320105203000191,2,TERMINAL FUNDÃO,200042A1110_1_2
42A,200042A110,200042A1110,1,330157203000171,3,MARÉ,200042A1110_1_3
42A,200042A110,200042A1110,1,310041203000271,4,SANTA LUZIA,200042A1110_1_4
42A,200042A110,200042A1110,1,310041203000171,5,CARDOSO DE MORAES,200042A1110_1_5
42A,200042A110,200042A1110,1,310042203000171,6,OLARIA,200042A1110_1_6
42A,200042A110,200042A1110,1,311043203000471,7,IBIAPINA,200042A1110_1_7
42A,200042A110,200042A1110,1,311043203000371,8,PENHA 1,200042A1110_1_8
42A,200042A110,200042A1110,1,311043203000171,9,PASTOR JOSÉ SANTOS,200042A1110_1_9
42A,200042A110,200042A1110,1,311044203000371,10,GUAPORÉ,200042A1110_1_10
42A,200042A110,200042A1110,1,311044203000271,11,PRAÇA DO CARMO,200042A1110_1_11
42A,200042A110,200042A1110,1,311044203000171,12,PEDRO TAQUES,200042A1110_1_12
42A,200042A110,200042A1110,1,314072203000171,13,VILA KOSMOS,200042A1110_1_13
42A,200042A110,200042A1110,1,314073203000271,14,VICENTE DE CARVALHO,200042A1110_1_14
42A,200042A110,200042A1110,1,314073203000171,15,MARAMBAIA,200042A1110_1_15
42A,200042A110,200042A1110,1,315084203000171,16,VAZ LOBO,200042A1110_1_16
42A,200042A110,200042A1110,1,315083203000671,17,VILA QUEIROZ,200042A1110_1_17
42A,200042A110,200042A1110,1,315083203000571,18,OTAVIANO,200042A1110_1_18
42A,200042A110,200042A1110,1,315083203000471,19,MERCADÃO,200042A1110_1_19
42A,200042A110,200042A1110,1,315083203000371,20,MADUREIRA MANACÉIA,200042A1110_1_20
42A,200042A110,200042A1110,2,320104203000171,1,MADUREIRA MANACÉIA,200042A1110_2_1
42A,200042A110,200042A1110,2,320104203000271,2,MERCADÃO,200042A1110_2_2
42A,200042A110,200042A1110,2,320105203000191,3,OTAVIANO,200042A1110_2_3
42A,200042A110,200042A1110,2,330157203000172,4,VILA QUEIROZ,200042A1110_2_4
42A,200042A110,200042A1110,2,310041203000272,5,VAZ LOBO,200042A1110_2_5
42A,200042A110,200042A1110,2,310041203000172,6,MARAMBAIA,200042A1110_2_6
42A,200042A110,200042A1110,2,310042203000172,7,VICENTE DE CARVALHO,200042A1110_2_7
42A,200042A110,200042A1110,2,311043203000472,8,VILA KOSMOS,200042A1110_2_8
42A,200042A110,200042A1110,2,311043203000371,9,PEDRO TAQUES,200042A1110_2_9
42A,200042A110,200042A1110,2,311043203000172,10,PRAÇA DO CARMO,200042A1110_2_10
42A,200042A110,200042A1110,2,311044203000372,11,GUAPORÉ,200042A1110_2_11
42A,200042A110,200042A1110,2,311044203000272,12,PASTOR JOSÉ SANTOS,200042A1110_2_12
42A,200042A110,200042A1110,2,311044203000172,13,PENHA 2,200042A1110_2_13
42A,200042A110,200042A1110,2,314072203000172,14,IBIAPINA,200042A1110_2_14
42A,200042A110,200042A1110,2,314073203000272,15,OLARIA,200042A1110_2_15
42A,200042A110,200042A1110,2,314073203000172,16,CARDOSO DE MORAES,200042A1110_2_16
42A,200042A110,200042A1110,2,315084203000172,17,SANTA LUZIA,200042A1110_2_17
42A,200042A110,200042A1110,2,315083203000672,18,MARÉ,200042A1110_2_18
42A,200042A110,200042A1110,2,315083203000572,19,TERMINAL FUNDÃO,200042A1110_2_19
42A,200042A110,200042A1110,2,320104203000171,20,GALEÃO 2,200042A1110_2_20
42A,200042A110,200042A1110,2,320104203000271,21,GALEÃO 1,200042A1110_2_21
46,2000046130,20000461130,2,424128201001091,1,TERMINAL ALVORADA,20000461130_2_1
46,2000046130,20000461130,2,424128203000471,2,RIO 2,20000461130_2_2
46,2000046130,20000461130,2,416122203000281,3,SANTA EFIGÊNIA,20000461130_2_3
46,2000046130,20000461130,2,416122203000571,4,TAQUARA,20000461130_2_4
46,2000046130,20000461130,2,416123203000171,5,TANQUE,20000461130_2_5
46,2000046130,20000461130,2,416124203000271,6,PRAÇA SECA,20000461130_2_6
46,2000046130,20000461130,2,315083203000171,7,CAMPINHO,20000461130_2_7
46,2000046130,20000461130,2,315083203000371,8,MADUREIRA MANACÉIA,20000461130_2_8
46,2000046130,20000461130,2,315083203000471,9,MERCADÃO,20000461130_2_9
46,2000046130,20000461130,2,314073203000271,10,VICENTE DE CARVALHO,20000461130_2_10
46,2000046130,20000461130,2,311043203000371,11,PENHA 1,20000461130_2_11
46,2000046130,20000461130,1,311043203000272,1,PENHA 2,20000461130_1_1
46,2000046130,20000461130,1,314073203000272,2,VICENTE DE CARVALHO,20000461130_1_2
46,2000046130,20000461130,1,315083203000472,3,MERCADÃO,20000461130_1_3
46,2000046130,20000461130,1,315083203000372,4,MADUREIRA MANACÉIA,20000461130_1_4
46,2000046130,20000461130,1,315083203000172,5,CAMPINHO,20000461130_1_5
46,2000046130,20000461130,1,416124203000272,6,PRAÇA SECA,20000461130_1_6
46,2000046130,20000461130,1,416123203000172,7,TANQUE,20000461130_1_7
46,2000046130,20000461130,1,416122203000572,8,TAQUARA,20000461130_1_8
46,2000046130,20000461130,1,416122203000282,9,SANTA EFIGÊNIA,20000461130_1_9
46,2000046130,20000461130,1,424128203000472,10,RIO 2,20000461130_1_10
46,2000046130,20000461130,1,424128201001092,11,TERMINAL ALVORADA,20000461130_1_11
50,2000050110,20000501110,2,424128201001991,1,TERMINAL JARDIM OCEÂNICO,20000501110_2_1
50,2000050110,20000501110,2,424128201001871,2,BOSQUE MARAPENDI,20000501110_2_2
